TempField;ValidVotes;AffiliationIdentifier/RegisteredName;PartijTK;%Key_ReportingUnitVotes_8F8DEF71A3FD2A41;Gemeente;ReportingUnitIdentifier;ReportingUnitIdentifier/Id
;54;CDA;CDA;25618;Wijchen;Stembureau Station (postcode: 6602 BN);0296::SB22
;16;Lokale Dorpspartijen;Lokaal;25618;Wijchen;Stembureau Station (postcode: 6602 BN);0296::SB22
;83;Democraten 66 (D66);D66;25618;Wijchen;Stembureau Station (postcode: 6602 BN);0296::SB22
;23;Sociaal Wijchen;Lokaal;25618;Wijchen;Stembureau Station (postcode: 6602 BN);0296::SB22
;57;VVD;VVD;25618;Wijchen;Stembureau Station (postcode: 6602 BN);0296::SB22
;135;Kernachtig Wijchen;Lokaal;25618;Wijchen;Stembureau Station (postcode: 6602 BN);0296::SB22
;73;Protestant-Christelijke Groepering (PCG);Lokaal;745;WijkbijDuurstede;Stembureau Het Gemeentehuis (postcode: 3962 CL);0352::SB1
;104;Burger Belangen Nu;Lokaal;745;WijkbijDuurstede;Stembureau Het Gemeentehuis (postcode: 3962 CL);0352::SB1
;97;Partij van de Arbeid (P.v.d.A.);PvdA;745;WijkbijDuurstede;Stembureau Het Gemeentehuis (postcode: 3962 CL);0352::SB1
;116;CDA;CDA;745;WijkbijDuurstede;Stembureau Het Gemeentehuis (postcode: 3962 CL);0352::SB1
;200;Democraten 66 (D66);D66;745;WijkbijDuurstede;Stembureau Het Gemeentehuis (postcode: 3962 CL);0352::SB1
;322;SP (Socialistische Partij);Lokaal;745;WijkbijDuurstede;Stembureau Het Gemeentehuis (postcode: 3962 CL);0352::SB1
;263;VVD;VVD;745;WijkbijDuurstede;Stembureau Het Gemeentehuis (postcode: 3962 CL);0352::SB1
;325;GROENLINKS;GroenLinks;745;WijkbijDuurstede;Stembureau Het Gemeentehuis (postcode: 3962 CL);0352::SB1
;78;GROENLINKS;GroenLinks;1458;WijkbijDuurstede;Stembureau E en E Gasthuis (postcode: 3961 CR);0352::SB2
;82;VVD;VVD;1458;WijkbijDuurstede;Stembureau E en E Gasthuis (postcode: 3961 CR);0352::SB2
;45;Burger Belangen Nu;Lokaal;1458;WijkbijDuurstede;Stembureau E en E Gasthuis (postcode: 3961 CR);0352::SB2
;62;Partij van de Arbeid (P.v.d.A.);PvdA;1458;WijkbijDuurstede;Stembureau E en E Gasthuis (postcode: 3961 CR);0352::SB2
;102;CDA;CDA;1458;WijkbijDuurstede;Stembureau E en E Gasthuis (postcode: 3961 CR);0352::SB2
;37;Protestant-Christelijke Groepering (PCG);Lokaal;1458;WijkbijDuurstede;Stembureau E en E Gasthuis (postcode: 3961 CR);0352::SB2
;226;SP (Socialistische Partij);Lokaal;1458;WijkbijDuurstede;Stembureau E en E Gasthuis (postcode: 3961 CR);0352::SB2
;74;Democraten 66 (D66);D66;1458;WijkbijDuurstede;Stembureau E en E Gasthuis (postcode: 3961 CR);0352::SB2
;93;CDA;CDA;2171;WijkbijDuurstede;Stembureau Basisschool De Werkschuit (postcode: 3962 JD);0352::SB3
;94;Partij van de Arbeid (P.v.d.A.);PvdA;2171;WijkbijDuurstede;Stembureau Basisschool De Werkschuit (postcode: 3962 JD);0352::SB3
;91;Protestant-Christelijke Groepering (PCG);Lokaal;2171;WijkbijDuurstede;Stembureau Basisschool De Werkschuit (postcode: 3962 JD);0352::SB3
;157;GROENLINKS;GroenLinks;2171;WijkbijDuurstede;Stembureau Basisschool De Werkschuit (postcode: 3962 JD);0352::SB3
;156;Democraten 66 (D66);D66;2171;WijkbijDuurstede;Stembureau Basisschool De Werkschuit (postcode: 3962 JD);0352::SB3
;101;Burger Belangen Nu;Lokaal;2171;WijkbijDuurstede;Stembureau Basisschool De Werkschuit (postcode: 3962 JD);0352::SB3
;262;SP (Socialistische Partij);Lokaal;2171;WijkbijDuurstede;Stembureau Basisschool De Werkschuit (postcode: 3962 JD);0352::SB3
;187;VVD;VVD;2171;WijkbijDuurstede;Stembureau Basisschool De Werkschuit (postcode: 3962 JD);0352::SB3
;69;Protestant-Christelijke Groepering (PCG);Lokaal;2884;WijkbijDuurstede;Stembureau Revius Lyceum (postcode: 3962 KT);0352::SB4
;82;Partij van de Arbeid (P.v.d.A.);PvdA;2884;WijkbijDuurstede;Stembureau Revius Lyceum (postcode: 3962 KT);0352::SB4
;131;CDA;CDA;2884;WijkbijDuurstede;Stembureau Revius Lyceum (postcode: 3962 KT);0352::SB4
;146;GROENLINKS;GroenLinks;2884;WijkbijDuurstede;Stembureau Revius Lyceum (postcode: 3962 KT);0352::SB4
;108;Burger Belangen Nu;Lokaal;2884;WijkbijDuurstede;Stembureau Revius Lyceum (postcode: 3962 KT);0352::SB4
;185;Democraten 66 (D66);D66;2884;WijkbijDuurstede;Stembureau Revius Lyceum (postcode: 3962 KT);0352::SB4
;250;SP (Socialistische Partij);Lokaal;2884;WijkbijDuurstede;Stembureau Revius Lyceum (postcode: 3962 KT);0352::SB4
;264;VVD;VVD;2884;WijkbijDuurstede;Stembureau Revius Lyceum (postcode: 3962 KT);0352::SB4
;140;VVD;VVD;3597;WijkbijDuurstede;Stembureau Basisschool De Wegwijzer (postcode: 3962 AD);0352::SB5
;141;Democraten 66 (D66);D66;3597;WijkbijDuurstede;Stembureau Basisschool De Wegwijzer (postcode: 3962 AD);0352::SB5
;120;GROENLINKS;GroenLinks;3597;WijkbijDuurstede;Stembureau Basisschool De Wegwijzer (postcode: 3962 AD);0352::SB5
;55;Protestant-Christelijke Groepering (PCG);Lokaal;3597;WijkbijDuurstede;Stembureau Basisschool De Wegwijzer (postcode: 3962 AD);0352::SB5
;68;Partij van de Arbeid (P.v.d.A.);PvdA;3597;WijkbijDuurstede;Stembureau Basisschool De Wegwijzer (postcode: 3962 AD);0352::SB5
;212;SP (Socialistische Partij);Lokaal;3597;WijkbijDuurstede;Stembureau Basisschool De Wegwijzer (postcode: 3962 AD);0352::SB5
;123;CDA;CDA;3597;WijkbijDuurstede;Stembureau Basisschool De Wegwijzer (postcode: 3962 AD);0352::SB5
;87;Burger Belangen Nu;Lokaal;3597;WijkbijDuurstede;Stembureau Basisschool De Wegwijzer (postcode: 3962 AD);0352::SB5
;82;GROENLINKS;GroenLinks;4310;WijkbijDuurstede;Stembureau Basisschool Het Palet (postcode: 3961 EE);0352::SB6
;40;Partij van de Arbeid (P.v.d.A.);PvdA;4310;WijkbijDuurstede;Stembureau Basisschool Het Palet (postcode: 3961 EE);0352::SB6
;37;Protestant-Christelijke Groepering (PCG);Lokaal;4310;WijkbijDuurstede;Stembureau Basisschool Het Palet (postcode: 3961 EE);0352::SB6
;57;Burger Belangen Nu;Lokaal;4310;WijkbijDuurstede;Stembureau Basisschool Het Palet (postcode: 3961 EE);0352::SB6
;41;CDA;CDA;4310;WijkbijDuurstede;Stembureau Basisschool Het Palet (postcode: 3961 EE);0352::SB6
;110;Democraten 66 (D66);D66;4310;WijkbijDuurstede;Stembureau Basisschool Het Palet (postcode: 3961 EE);0352::SB6
;123;VVD;VVD;4310;WijkbijDuurstede;Stembureau Basisschool Het Palet (postcode: 3961 EE);0352::SB6
;163;SP (Socialistische Partij);Lokaal;4310;WijkbijDuurstede;Stembureau Basisschool Het Palet (postcode: 3961 EE);0352::SB6
;90;Burger Belangen Nu;Lokaal;5023;WijkbijDuurstede;"Stembureau Basisschool 't baken (postcode: 3961 JJ)";0352::SB7
;47;Protestant-Christelijke Groepering (PCG);Lokaal;5023;WijkbijDuurstede;"Stembureau Basisschool 't baken (postcode: 3961 JJ)";0352::SB7
;85;GROENLINKS;GroenLinks;5023;WijkbijDuurstede;"Stembureau Basisschool 't baken (postcode: 3961 JJ)";0352::SB7
;59;CDA;CDA;5023;WijkbijDuurstede;"Stembureau Basisschool 't baken (postcode: 3961 JJ)";0352::SB7
;152;Democraten 66 (D66);D66;5023;WijkbijDuurstede;"Stembureau Basisschool 't baken (postcode: 3961 JJ)";0352::SB7
;58;Partij van de Arbeid (P.v.d.A.);PvdA;5023;WijkbijDuurstede;"Stembureau Basisschool 't baken (postcode: 3961 JJ)";0352::SB7
;145;VVD;VVD;5023;WijkbijDuurstede;"Stembureau Basisschool 't baken (postcode: 3961 JJ)";0352::SB7
;261;SP (Socialistische Partij);Lokaal;5023;WijkbijDuurstede;"Stembureau Basisschool 't baken (postcode: 3961 JJ)";0352::SB7
;93;Democraten 66 (D66);D66;5736;WijkbijDuurstede;Stembureau Basisschool De Regenboog (postcode: 3961 LA);0352::SB8
;66;GROENLINKS;GroenLinks;5736;WijkbijDuurstede;Stembureau Basisschool De Regenboog (postcode: 3961 LA);0352::SB8
;43;Partij van de Arbeid (P.v.d.A.);PvdA;5736;WijkbijDuurstede;Stembureau Basisschool De Regenboog (postcode: 3961 LA);0352::SB8
;68;Burger Belangen Nu;Lokaal;5736;WijkbijDuurstede;Stembureau Basisschool De Regenboog (postcode: 3961 LA);0352::SB8
;70;Protestant-Christelijke Groepering (PCG);Lokaal;5736;WijkbijDuurstede;Stembureau Basisschool De Regenboog (postcode: 3961 LA);0352::SB8
;101;CDA;CDA;5736;WijkbijDuurstede;Stembureau Basisschool De Regenboog (postcode: 3961 LA);0352::SB8
;159;VVD;VVD;5736;WijkbijDuurstede;Stembureau Basisschool De Regenboog (postcode: 3961 LA);0352::SB8
;236;SP (Socialistische Partij);Lokaal;5736;WijkbijDuurstede;Stembureau Basisschool De Regenboog (postcode: 3961 LA);0352::SB8
;78;GROENLINKS;GroenLinks;6449;WijkbijDuurstede;"Stembureau 't Dorpshuys van Cothen (postcode: 3945 CB)";0352::SB11
;104;Burger Belangen Nu;Lokaal;6449;WijkbijDuurstede;"Stembureau 't Dorpshuys van Cothen (postcode: 3945 CB)";0352::SB11
;55;Partij van de Arbeid (P.v.d.A.);PvdA;6449;WijkbijDuurstede;"Stembureau 't Dorpshuys van Cothen (postcode: 3945 CB)";0352::SB11
;101;Democraten 66 (D66);D66;6449;WijkbijDuurstede;"Stembureau 't Dorpshuys van Cothen (postcode: 3945 CB)";0352::SB11
;267;VVD;VVD;6449;WijkbijDuurstede;"Stembureau 't Dorpshuys van Cothen (postcode: 3945 CB)";0352::SB11
;269;SP (Socialistische Partij);Lokaal;6449;WijkbijDuurstede;"Stembureau 't Dorpshuys van Cothen (postcode: 3945 CB)";0352::SB11
;262;CDA;CDA;6449;WijkbijDuurstede;"Stembureau 't Dorpshuys van Cothen (postcode: 3945 CB)";0352::SB11
;187;Protestant-Christelijke Groepering (PCG);Lokaal;6449;WijkbijDuurstede;"Stembureau 't Dorpshuys van Cothen (postcode: 3945 CB)";0352::SB11
;48;GROENLINKS;GroenLinks;7162;WijkbijDuurstede;Stembureau Dorpshuis Langbroek (postcode: 3947 PG);0352::SB12
;20;Partij van de Arbeid (P.v.d.A.);PvdA;7162;WijkbijDuurstede;Stembureau Dorpshuis Langbroek (postcode: 3947 PG);0352::SB12
;57;Democraten 66 (D66);D66;7162;WijkbijDuurstede;Stembureau Dorpshuis Langbroek (postcode: 3947 PG);0352::SB12
;133;SP (Socialistische Partij);Lokaal;7162;WijkbijDuurstede;Stembureau Dorpshuis Langbroek (postcode: 3947 PG);0352::SB12
;68;Burger Belangen Nu;Lokaal;7162;WijkbijDuurstede;Stembureau Dorpshuis Langbroek (postcode: 3947 PG);0352::SB12
;98;VVD;VVD;7162;WijkbijDuurstede;Stembureau Dorpshuis Langbroek (postcode: 3947 PG);0352::SB12
;128;CDA;CDA;7162;WijkbijDuurstede;Stembureau Dorpshuis Langbroek (postcode: 3947 PG);0352::SB12
;585;Protestant-Christelijke Groepering (PCG);Lokaal;7162;WijkbijDuurstede;Stembureau Dorpshuis Langbroek (postcode: 3947 PG);0352::SB12
;210;Partij van de Arbeid (P.v.d.A.);PvdA;690;Winterswijk;Stembureau Gemeentekantoor (postcode: 7101 GH);0294::SB1
;251;SP (Socialistische Partij);Lokaal;690;Winterswijk;Stembureau Gemeentekantoor (postcode: 7101 GH);0294::SB1
;105;Democraten 66 (D66);D66;690;Winterswijk;Stembureau Gemeentekantoor (postcode: 7101 GH);0294::SB1
;259;CDA;CDA;690;Winterswijk;Stembureau Gemeentekantoor (postcode: 7101 GH);0294::SB1
;32;;;690;Winterswijk;Stembureau Gemeentekantoor (postcode: 7101 GH);0294::SB1
;220;VVD;VVD;690;Winterswijk;Stembureau Gemeentekantoor (postcode: 7101 GH);0294::SB1
;481;Winterswijks Belang;Lokaal;690;Winterswijk;Stembureau Gemeentekantoor (postcode: 7101 GH);0294::SB1
;166;VVD;VVD;1348;Winterswijk;Stembureau Vrije basisschool de Esch (postcode: 7101 JH);0294::SB2
;61;Democraten 66 (D66);D66;1348;Winterswijk;Stembureau Vrije basisschool de Esch (postcode: 7101 JH);0294::SB2
;124;Partij van de Arbeid (P.v.d.A.);PvdA;1348;Winterswijk;Stembureau Vrije basisschool de Esch (postcode: 7101 JH);0294::SB2
;3;;;1348;Winterswijk;Stembureau Vrije basisschool de Esch (postcode: 7101 JH);0294::SB2
;111;SP (Socialistische Partij);Lokaal;1348;Winterswijk;Stembureau Vrije basisschool de Esch (postcode: 7101 JH);0294::SB2
;217;CDA;CDA;1348;Winterswijk;Stembureau Vrije basisschool de Esch (postcode: 7101 JH);0294::SB2
;340;Winterswijks Belang;Lokaal;1348;Winterswijk;Stembureau Vrije basisschool de Esch (postcode: 7101 JH);0294::SB2
;254;CDA;CDA;2006;Winterswijk;Stembureau Regionaal Verpleeghuis Pronsweide (postcode: 7101 BH);0294::SB3
;157;Partij van de Arbeid (P.v.d.A.);PvdA;2006;Winterswijk;Stembureau Regionaal Verpleeghuis Pronsweide (postcode: 7101 BH);0294::SB3
;24;;;2006;Winterswijk;Stembureau Regionaal Verpleeghuis Pronsweide (postcode: 7101 BH);0294::SB3
;131;SP (Socialistische Partij);Lokaal;2006;Winterswijk;Stembureau Regionaal Verpleeghuis Pronsweide (postcode: 7101 BH);0294::SB3
;193;VVD;VVD;2006;Winterswijk;Stembureau Regionaal Verpleeghuis Pronsweide (postcode: 7101 BH);0294::SB3
;126;Democraten 66 (D66);D66;2006;Winterswijk;Stembureau Regionaal Verpleeghuis Pronsweide (postcode: 7101 BH);0294::SB3
;418;Winterswijks Belang;Lokaal;2006;Winterswijk;Stembureau Regionaal Verpleeghuis Pronsweide (postcode: 7101 BH);0294::SB3
;46;Democraten 66 (D66);D66;2664;Winterswijk;Stembureau o.b.s. De Kolibrie (postcode: 7101 VG);0294::SB4
;72;VVD;VVD;2664;Winterswijk;Stembureau o.b.s. De Kolibrie (postcode: 7101 VG);0294::SB4
;145;Partij van de Arbeid (P.v.d.A.);PvdA;2664;Winterswijk;Stembureau o.b.s. De Kolibrie (postcode: 7101 VG);0294::SB4
;207;Winterswijks Belang;Lokaal;2664;Winterswijk;Stembureau o.b.s. De Kolibrie (postcode: 7101 VG);0294::SB4
;180;SP (Socialistische Partij);Lokaal;2664;Winterswijk;Stembureau o.b.s. De Kolibrie (postcode: 7101 VG);0294::SB4
;7;;;2664;Winterswijk;Stembureau o.b.s. De Kolibrie (postcode: 7101 VG);0294::SB4
;108;CDA;CDA;2664;Winterswijk;Stembureau o.b.s. De Kolibrie (postcode: 7101 VG);0294::SB4
;82;Democraten 66 (D66);D66;3322;Winterswijk;Stembureau Woonzorgcentrum Pelkwijk (postcode: 7101 WL);0294::SB5
;12;;;3322;Winterswijk;Stembureau Woonzorgcentrum Pelkwijk (postcode: 7101 WL);0294::SB5
;141;VVD;VVD;3322;Winterswijk;Stembureau Woonzorgcentrum Pelkwijk (postcode: 7101 WL);0294::SB5
;165;Partij van de Arbeid (P.v.d.A.);PvdA;3322;Winterswijk;Stembureau Woonzorgcentrum Pelkwijk (postcode: 7101 WL);0294::SB5
;165;CDA;CDA;3322;Winterswijk;Stembureau Woonzorgcentrum Pelkwijk (postcode: 7101 WL);0294::SB5
;173;SP (Socialistische Partij);Lokaal;3322;Winterswijk;Stembureau Woonzorgcentrum Pelkwijk (postcode: 7101 WL);0294::SB5
;266;Winterswijks Belang;Lokaal;3322;Winterswijk;Stembureau Woonzorgcentrum Pelkwijk (postcode: 7101 WL);0294::SB5
;71;Democraten 66 (D66);D66;3980;Winterswijk;Stembureau Woonzorgcentrum Vredensehof (postcode: 7101 LM);0294::SB6
;12;;;3980;Winterswijk;Stembureau Woonzorgcentrum Vredensehof (postcode: 7101 LM);0294::SB6
;191;CDA;CDA;3980;Winterswijk;Stembureau Woonzorgcentrum Vredensehof (postcode: 7101 LM);0294::SB6
;104;VVD;VVD;3980;Winterswijk;Stembureau Woonzorgcentrum Vredensehof (postcode: 7101 LM);0294::SB6
;161;SP (Socialistische Partij);Lokaal;3980;Winterswijk;Stembureau Woonzorgcentrum Vredensehof (postcode: 7101 LM);0294::SB6
;232;Partij van de Arbeid (P.v.d.A.);PvdA;3980;Winterswijk;Stembureau Woonzorgcentrum Vredensehof (postcode: 7101 LM);0294::SB6
;312;Winterswijks Belang;Lokaal;3980;Winterswijk;Stembureau Woonzorgcentrum Vredensehof (postcode: 7101 LM);0294::SB6
;61;Democraten 66 (D66);D66;4638;Winterswijk;Stembureau Woonzorgcentrum De Berkhof (postcode: 7103 VX);0294::SB7
;14;;;4638;Winterswijk;Stembureau Woonzorgcentrum De Berkhof (postcode: 7103 VX);0294::SB7
;141;VVD;VVD;4638;Winterswijk;Stembureau Woonzorgcentrum De Berkhof (postcode: 7103 VX);0294::SB7
;305;Winterswijks Belang;Lokaal;4638;Winterswijk;Stembureau Woonzorgcentrum De Berkhof (postcode: 7103 VX);0294::SB7
;176;Partij van de Arbeid (P.v.d.A.);PvdA;4638;Winterswijk;Stembureau Woonzorgcentrum De Berkhof (postcode: 7103 VX);0294::SB7
;183;SP (Socialistische Partij);Lokaal;4638;Winterswijk;Stembureau Woonzorgcentrum De Berkhof (postcode: 7103 VX);0294::SB7
;197;CDA;CDA;4638;Winterswijk;Stembureau Woonzorgcentrum De Berkhof (postcode: 7103 VX);0294::SB7
;10;;;5296;Winterswijk;Stembureau o.b.s. Bargerpaske (postcode: 7103 AW);0294::SB8
;116;Democraten 66 (D66);D66;5296;Winterswijk;Stembureau o.b.s. Bargerpaske (postcode: 7103 AW);0294::SB8
;268;Partij van de Arbeid (P.v.d.A.);PvdA;5296;Winterswijk;Stembureau o.b.s. Bargerpaske (postcode: 7103 AW);0294::SB8
;202;SP (Socialistische Partij);Lokaal;5296;Winterswijk;Stembureau o.b.s. Bargerpaske (postcode: 7103 AW);0294::SB8
;313;CDA;CDA;5296;Winterswijk;Stembureau o.b.s. Bargerpaske (postcode: 7103 AW);0294::SB8
;242;VVD;VVD;5296;Winterswijk;Stembureau o.b.s. Bargerpaske (postcode: 7103 AW);0294::SB8
;495;Winterswijks Belang;Lokaal;5296;Winterswijk;Stembureau o.b.s. Bargerpaske (postcode: 7103 AW);0294::SB8
;75;Democraten 66 (D66);D66;5954;Winterswijk;Stembureau o.b.s. De Schakel (postcode: 7102 CN);0294::SB9
;191;CDA;CDA;5954;Winterswijk;Stembureau o.b.s. De Schakel (postcode: 7102 CN);0294::SB9
;14;;;5954;Winterswijk;Stembureau o.b.s. De Schakel (postcode: 7102 CN);0294::SB9
;131;Partij van de Arbeid (P.v.d.A.);PvdA;5954;Winterswijk;Stembureau o.b.s. De Schakel (postcode: 7102 CN);0294::SB9
;146;VVD;VVD;5954;Winterswijk;Stembureau o.b.s. De Schakel (postcode: 7102 CN);0294::SB9
;148;SP (Socialistische Partij);Lokaal;5954;Winterswijk;Stembureau o.b.s. De Schakel (postcode: 7102 CN);0294::SB9
;312;Winterswijks Belang;Lokaal;5954;Winterswijk;Stembureau o.b.s. De Schakel (postcode: 7102 CN);0294::SB9
;84;Winterswijks Belang;Lokaal;6612;Winterswijk;Stembureau Verenigingsgebouw De Eendracht (postcode: 7104 AK);0294::SB10
;90;Partij van de Arbeid (P.v.d.A.);PvdA;6612;Winterswijk;Stembureau Verenigingsgebouw De Eendracht (postcode: 7104 AK);0294::SB10
;30;SP (Socialistische Partij);Lokaal;6612;Winterswijk;Stembureau Verenigingsgebouw De Eendracht (postcode: 7104 AK);0294::SB10
;37;Democraten 66 (D66);D66;6612;Winterswijk;Stembureau Verenigingsgebouw De Eendracht (postcode: 7104 AK);0294::SB10
;180;VVD;VVD;6612;Winterswijk;Stembureau Verenigingsgebouw De Eendracht (postcode: 7104 AK);0294::SB10
;5;;;6612;Winterswijk;Stembureau Verenigingsgebouw De Eendracht (postcode: 7104 AK);0294::SB10
;322;CDA;CDA;6612;Winterswijk;Stembureau Verenigingsgebouw De Eendracht (postcode: 7104 AK);0294::SB10
;18;SP (Socialistische Partij);Lokaal;7270;Winterswijk;Stembureau Centrumgebouw bij camp. de Twee Bruggen (postcode: 7109 AH);0294::SB11
;23;Partij van de Arbeid (P.v.d.A.);PvdA;7270;Winterswijk;Stembureau Centrumgebouw bij camp. de Twee Bruggen (postcode: 7109 AH);0294::SB11
;19;Democraten 66 (D66);D66;7270;Winterswijk;Stembureau Centrumgebouw bij camp. de Twee Bruggen (postcode: 7109 AH);0294::SB11
;113;Winterswijks Belang;Lokaal;7270;Winterswijk;Stembureau Centrumgebouw bij camp. de Twee Bruggen (postcode: 7109 AH);0294::SB11
;133;CDA;CDA;7270;Winterswijk;Stembureau Centrumgebouw bij camp. de Twee Bruggen (postcode: 7109 AH);0294::SB11
;5;;;7270;Winterswijk;Stembureau Centrumgebouw bij camp. de Twee Bruggen (postcode: 7109 AH);0294::SB11
;128;VVD;VVD;7270;Winterswijk;Stembureau Centrumgebouw bij camp. de Twee Bruggen (postcode: 7109 AH);0294::SB11
;26;Democraten 66 (D66);D66;7928;Winterswijk;Stembureau Emmaschool Henxel (postcode: 7113 AE);0294::SB12
;62;Winterswijks Belang;Lokaal;7928;Winterswijk;Stembureau Emmaschool Henxel (postcode: 7113 AE);0294::SB12
;34;Partij van de Arbeid (P.v.d.A.);PvdA;7928;Winterswijk;Stembureau Emmaschool Henxel (postcode: 7113 AE);0294::SB12
;29;SP (Socialistische Partij);Lokaal;7928;Winterswijk;Stembureau Emmaschool Henxel (postcode: 7113 AE);0294::SB12
;149;CDA;CDA;7928;Winterswijk;Stembureau Emmaschool Henxel (postcode: 7113 AE);0294::SB12
;218;VVD;VVD;7928;Winterswijk;Stembureau Emmaschool Henxel (postcode: 7113 AE);0294::SB12
;5;;;7928;Winterswijk;Stembureau Emmaschool Henxel (postcode: 7113 AE);0294::SB12
;50;Democraten 66 (D66);D66;8586;Winterswijk;Stembureau Julianagebouw Woold (postcode: 7108 BP);0294::SB13
;56;Partij van de Arbeid (P.v.d.A.);PvdA;8586;Winterswijk;Stembureau Julianagebouw Woold (postcode: 7108 BP);0294::SB13
;182;Winterswijks Belang;Lokaal;8586;Winterswijk;Stembureau Julianagebouw Woold (postcode: 7108 BP);0294::SB13
;9;;;8586;Winterswijk;Stembureau Julianagebouw Woold (postcode: 7108 BP);0294::SB13
;31;SP (Socialistische Partij);Lokaal;8586;Winterswijk;Stembureau Julianagebouw Woold (postcode: 7108 BP);0294::SB13
;148;CDA;CDA;8586;Winterswijk;Stembureau Julianagebouw Woold (postcode: 7108 BP);0294::SB13
;364;VVD;VVD;8586;Winterswijk;Stembureau Julianagebouw Woold (postcode: 7108 BP);0294::SB13
;49;Winterswijks Belang;Lokaal;9244;Winterswijk;Stembureau SKB (postcode: 7101 BN);0294::SB14
;34;Partij van de Arbeid (P.v.d.A.);PvdA;9244;Winterswijk;Stembureau SKB (postcode: 7101 BN);0294::SB14
;34;VVD;VVD;9244;Winterswijk;Stembureau SKB (postcode: 7101 BN);0294::SB14
;15;Democraten 66 (D66);D66;9244;Winterswijk;Stembureau SKB (postcode: 7101 BN);0294::SB14
;36;CDA;CDA;9244;Winterswijk;Stembureau SKB (postcode: 7101 BN);0294::SB14
;21;SP (Socialistische Partij);Lokaal;9244;Winterswijk;Stembureau SKB (postcode: 7101 BN);0294::SB14
;1;;;9244;Winterswijk;Stembureau SKB (postcode: 7101 BN);0294::SB14
;54;ChristenUnie;Christenunie;930;Woerden;Stembureau Concordia vergaderzalen (postcode: 3441 BG);0632::SB1
;19;Staatkundig Gereformeerde Partij (SGP);SGP;930;Woerden;Stembureau Concordia vergaderzalen (postcode: 3441 BG);0632::SB1
;120;LijstvanderDoes;Lokaal;930;Woerden;Stembureau Concordia vergaderzalen (postcode: 3441 BG);0632::SB1
;131;Inwonersbelangen;Lokaal;930;Woerden;Stembureau Concordia vergaderzalen (postcode: 3441 BG);0632::SB1
;145;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;930;Woerden;Stembureau Concordia vergaderzalen (postcode: 3441 BG);0632::SB1
;76;STERK Woerden (SW);Lokaal;930;Woerden;Stembureau Concordia vergaderzalen (postcode: 3441 BG);0632::SB1
;144;VVD;VVD;930;Woerden;Stembureau Concordia vergaderzalen (postcode: 3441 BG);0632::SB1
;184;Democraten 66 (D66);D66;930;Woerden;Stembureau Concordia vergaderzalen (postcode: 3441 BG);0632::SB1
;154;CDA;CDA;930;Woerden;Stembureau Concordia vergaderzalen (postcode: 3441 BG);0632::SB1
;53;Inwonersbelangen;Lokaal;1828;Woerden;"Stembureau Zorgcentrum 't Oude Landt (postcode: 3443 AH)";0632::SB2
;28;STERK Woerden (SW);Lokaal;1828;Woerden;"Stembureau Zorgcentrum 't Oude Landt (postcode: 3443 AH)";0632::SB2
;34;ChristenUnie;Christenunie;1828;Woerden;"Stembureau Zorgcentrum 't Oude Landt (postcode: 3443 AH)";0632::SB2
;89;VVD;VVD;1828;Woerden;"Stembureau Zorgcentrum 't Oude Landt (postcode: 3443 AH)";0632::SB2
;41;Staatkundig Gereformeerde Partij (SGP);SGP;1828;Woerden;"Stembureau Zorgcentrum 't Oude Landt (postcode: 3443 AH)";0632::SB2
;85;Democraten 66 (D66);D66;1828;Woerden;"Stembureau Zorgcentrum 't Oude Landt (postcode: 3443 AH)";0632::SB2
;55;LijstvanderDoes;Lokaal;1828;Woerden;"Stembureau Zorgcentrum 't Oude Landt (postcode: 3443 AH)";0632::SB2
;38;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;1828;Woerden;"Stembureau Zorgcentrum 't Oude Landt (postcode: 3443 AH)";0632::SB2
;219;CDA;CDA;1828;Woerden;"Stembureau Zorgcentrum 't Oude Landt (postcode: 3443 AH)";0632::SB2
;129;Progressief Woerden (PvdA/GroenLinks);GroenLinks/PvdA;2726;Woerden;"Stembureau Eetcafe en zalen 'De Baron' (postcode: 3445 AM)";0632::SB3
;49;Staatkundig Gereformeerde Partij (SGP);SGP;2726;Woerden;"Stembureau Eetcafe en zalen 'De Baron' (postcode: 3445 AM)";0632::SB3
;61;ChristenUnie;Christenunie;2726;Woerden;"Stembureau Eetcafe en zalen 'De Baron' (postcode: 3445 AM)";0632::SB3
;66;LijstvanderDoes;Lokaal;2726;Woerden;"Stembureau Eetcafe en zalen 'De Baron' (postcode: 3445 AM)";0632::SB3
;43;STERK Woerden (SW);Lokaal;2726;Woerden;"Stembureau Eetcafe en zalen 'De Baron' (postcode: 3445 AM)";0632::SB3
;88;VVD;VVD;2726;Woerden;"Stembureau Eetcafe en zalen 'De Baron' (postcode: 3445 AM)";0632::SB3
;74;Inwonersbelangen;Lokaal;2726;Woerden;"Stembureau Eetcafe en zalen 'De Baron' (postcode: 3445 AM)";0632::SB3
;144;Democraten 66 (D66);D66;2726;Woerden;"Stembureau Eetcafe en zalen 'De Baron' (postcode: 3445 AM)";0632::SB3
;177;CDA;CDA;2726;Woerden;"Stembureau Eetcafe en zalen 'De Baron' (postcode: 3445 AM)";0632::SB3
;92;ChristenUnie;Christenunie;3624;Woerden;Stembureau R. de Jagerschool (postcode: 3445 ER);0632::SB4
